time,car_acceleration,car_velocity,car_position,front_right_vertical_load,front_right_x_friction,front_right_y_friction,front_right_rolling_resistance,front_left_vertical_load,front_left_x_friction,front_left_y_friction,front_left_rolling_resistance,rear_right_vertical_load,rear_right_x_friction,rear_right_y_friction,rear_right_rolling_resistance,rear_left_vertical_load,rear_left_x_friction,rear_left_y_friction,rear_left_rolling_resistance,cnt_grav_inertial_z,cnt_grav_inertial_x,cnt_grav_inertial_y
240,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.483670642388859), np.float64(0.00019511679816318955), 0)","(np.float64(-4.354588302986075), np.float64(0.0002438959977039872), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
245,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.5562471141052936), np.float64(0.000199181731458256), 0)","(np.float64(-4.534215070484251), np.float64(0.0002539567076092767), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
250,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.628823585821728), np.float64(0.00020324666475332243), 0)","(np.float64(-4.717470661568249), np.float64(0.00026422066417931947), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
255,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.7014000575381627), np.float64(0.00020731159804838887), 0)","(np.float64(-4.904355076238068), np.float64(0.0002746878674141156), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
260,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.7739765292545973), np.float64(0.0002113765313434553), 0)","(np.float64(-5.094868314493709), np.float64(0.000285358317313665), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
265,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.846553000971032), np.float64(0.00021544146463852175), 0)","(np.float64(-5.289010376335172), np.float64(0.0002962320138779678), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
270,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.9191294726874664), np.float64(0.0002195063979335882), 0)","(np.float64(-5.486781261762457), np.float64(0.00030730895710702385), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
275,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.991705944403901), np.float64(0.00022357133122865463), 0)","(np.float64(-5.688180970775563), np.float64(0.00031858914700083325), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
280,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-4.064282416120336), np.float64(0.00022763626452372107), 0)","(np.float64(-5.893209503374491), np.float64(0.000330072583559396), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
285,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-4.1368588878367705), np.float64(0.0002317011978187875), 0)","(np.float64(-6.101866859559241), np.float64(0.00034175926678271204), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
290,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-4.209435359553205), np.float64(0.00023576613111385395), 0)","(np.float64(-6.314153039329812), np.float64(0.00035364919667078143), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
295,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-4.28201183126964), np.float64(0.0002398310644089204), 0)","(np.float64(-6.530068042686206), np.float64(0.0003657423732236041), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
300,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-4.354588302986074), np.float64(0.00024389599770398683), 0)","(np.float64(-6.749611869628421), np.float64(0.0003780387964411801), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
305,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-4.427164774702509), np.float64(0.00024796093099905327), 0)","(np.float64(-6.972784520156457), np.float64(0.00039053846632350944), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
310,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-4.499741246418943), np.float64(0.00025202586429411974), 0)","(np.float64(-7.199585994270316), np.float64(0.0004032413828705921), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
