speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
24.4223989460894,79.791766071351,1170.86099999991,15.2493876832101,-0.258275020256553,1,12.375,3949.17493769304,52.4689673629574,29.0986901438024,-2.91360205458408,15.9289691273643,99.9999988973083,99.5019923846558,0,3.018,1,24.4515571311528,1.6,1.56,-120.902751164485,20.7740885237316,-0.11341338959159,-113.066360764655,-164.579000189813,0,2511.19319794542,
24.4515571311528,79.8231260373396,1171.07399999991,15.2858222613401,0,1,12.375,3953.8899034069,52.546773326301,29.1766332235341,-2.92056337420573,15.9670273945063,0,2.06634147737865,0,3.018,1,24.4515571311528,1.56,1.6,-116.997428862461,20.7435816202487,-0.101871139252993,-113.187195218336,-164.763624756255,0,2511.18623662579,
24.4223989460894,79.8544860033281,1171.28699999991,15.2493876832101,-0.258275020256553,1,12.375,3949.17493769304,52.4689673629574,29.0986901438024,-2.91360205458408,15.9289691273643,99.9999988973083,99.5019923846558,0,3.018,1,24.4515571311528,1.6,1.56,-113.097529419828,20.7166219285851,-0.0900260003515496,-113.295339965675,-164.956344944598,0,2511.19319794542,
24.4515571311528,79.8858459693167,1171.49999999991,15.2858222613401,0,1,12.375,3953.8899034069,52.546773326301,29.1766332235341,-2.92056337420573,15.9670273945063,0,2.06634147737865,0,3.018,1,24.4515571311528,1.56,1.6,-109.202375725486,20.6932875922061,-0.0779199184204244,-113.390255279084,-165.156244953198,0,2511.18623662579,
24.4223989460894,79.9172059353052,1171.71299999991,15.2493876832101,-0.258275020256553,1,12.375,3949.17493769304,52.4689673629574,29.0986901438024,-2.91360205458408,15.9289691273643,99.9999988973083,99.5019923846558,0,3.018,1,24.4515571311528,1.6,1.56,-105.311277189264,24.113990840987,11.4226911687394,-113.471467412304,-165.362373171312,0,2511.19319794542,
24.4515571311528,79.9485659012938,1171.92599999991,15.2858222613401,0,1,12.375,3953.8899034069,52.546773326301,29.1766332235341,-2.92056337420573,15.9670273945063,0,2.06634147737865,0,3.018,1,24.4515571311528,1.56,1.6,-101.423531926583,14.9253082408146,-30.6835980662003,-113.538570963199,-165.573746925222,0,2511.18623662579,
24.4223989460894,79.9799258672823,1172.13899999991,15.2493876832101,-0.258275020256553,1,12.375,3949.17493769304,52.4689673629574,29.0986901438024,-2.91360205458408,15.9289691273643,99.9999988973083,99.5019923846558,0,3.018,1,24.4515571311528,1.6,1.56,-95.5964244461146,15.2980792921804,1.24478748570656,-113.591230895683,-165.78935737929,0,2511.19319794542,
25.279259299866,80.0113232742976,1172.35199999991,0,7.58077776365717,1,12.375,4087.73181909143,53.2530198614135,30.5697007284196,-3.12163615046855,17.0663134278905,25.8896746639258,100,0,0,1,0,1.56,1.6,-95.5964244461146,5.09935976406014,-34.015783883012,-113.621735470579,-166.009250775491,0,2510.98516384953,
26.1065219422219,80.0416564415358,1172.56499999991,0,7.57570670506768,1,12.375,4221.50266204969,53.1696784377595,31.520685371884,-3.32928999145225,18.2015788348475,26.9868616253332,100,0,0,1,0,1.56,1.6,-95.5964244461146,1.69978658802005,-11.7364094461675,-113.652240045475,-166.229144171692,0,2510.77751000855,
26.9070350830718,80.071028412329,1172.77799999991,0,7.57064491560723,1,12.375,4350.94803062781,53.0890318554091,32.4379389602516,-3.53659462175683,19.3349350702627,26.8784638585685,100,0,0,1,0,1.56,1.6,-95.5964244461146,0.566595529340016,-4.04016097537709,-113.68274462037,-166.449037567893,0,2510.57020537824,
27.6832136676641,80.0995265355013,1172.99099999991,0,7.56559163853897,1,12.375,4476.45842869364,53.010836824064,33.3245095539037,-3.74357554578116,20.4665215693694,26.7734327808495,100,0,0,1,0,1.56,1.6,-95.5964244461146,0.188865176446672,-1.38801526742781,-113.713249195266,-166.668930964095,0,2510.36322445422,
28.437126741801,80.1272256317553,1173.20399999991,0,7.56054625216529,1,12.375,4598.36842714026,53.2438540136829,34.3825275247147,-3.95025398042904,21.596454327214,26.671463984747,100,0,0,1,0,1.56,1.6,-95.5964244461146,0.0629550588155573,-0.476018299099756,-113.743753770162,-166.888824360296,0,2510.15654601957,
29.1705633359337,80.1541903812872,1173.41699999991,0,7.55550823930097,1,12.375,4716.96731754121,53.5424767049557,35.4671159169808,-4.15664777159518,22.7248309091816,26.9983907975662,100,0,0,1,0,1.56,1.6,-95.5964244461146,0.0209850196051858,-0.162993994187507,-113.774258345058,-167.108717756497,0,2509.9501522284,
29.8850830030454,80.1804771550862,1173.62999999991,0,7.55047716493279,1,12.375,4832.5072842773,53.8333972666881,36.5332960180457,-4.36277207758874,23.8517341873437,27.4115119627065,100,0,0,1,0,1.56,1.6,-95.5964244461146,0.00699500653506192,-0.055732618769749,-113.804762919953,-167.328611152698,0,2509.74402792241,
30.5820551732596,80.2061354408578,1173.84299999991,0,7.54545265956039,1,12.375,4945.20976829433,54.1171732697899,37.582388097083,-4.56863988730351,24.9772351733501,27.8097156962441,100,0,0,1,0,1.56,1.6,-95.5964244461146,0.00233166884502064,-0.0190325879635345,-113.835267494849,-167.548504548899,0,2509.5381601127,
31.2626902140608,80.2312089683122,1174.05599999991,0,7.54043440656529,1,12.375,5055.27048963384,54.0792057189856,38.3918688403718,-4.77426241895851,26.101395198385,28.1941527977354,100,0,0,1,0,1.56,1.6,-95.5964244461146,0.000777222948340213,-0.00649215368451449,-113.865772069745,-167.7683979451,0,2509.33253758104,
31.9280642412436,80.2557366079603,1174.26899999991,0,7.53542213249113,1,12.375,5162.86345943761,53.7367390821435,38.960677364358,-4.97964943104206,27.2242676131312,28.149627493902,100,0,0,1,0,1.56,1.6,-95.5964244461146,0.000259074316113404,-0.00221221441039184,-113.89627664464,-167.988291341301,0,2509.12715056896,
32.5791391544278,80.2797530968463,1174.48199999991,0,7.53041559946409,1,12.375,5268.14421975045,53.4016321697284,39.5072442540297,-5.18480946771779,28.3458991294308,27.6976402417826,100,0,0,1,0,1.56,1.6,-95.5964244461146,8.63581053711348E-05,-0.000753099230283431,-113.926781219536,-168.208184737502,0,2508.92199053228,
33.2167789764735,80.3032896303429,1174.69499999991,0,7.52541459921082,1,12.375,5371.25248565244,53.0734402709596,40.032928267406,-5.3897500546254,29.4663308907481,27.2498760698236,100,0,0,1,0,1.56,1.6,-95.5964244461146,2.87860351237116E-05,-0.000256152126178725,-113.957285794432,-168.428078133703,0,2508.71704994537,
33.8417632987965,80.3263743490793,1174.90799999991,0,7.52041894828564,1,12.375,5472.31431940666,52.7517621317463,40.5389556859515,-5.59447785666036,30.5855993347681,26.8059881652724,100,0,0,1,0,1.56,1.6,-95.5964244461146,9.5953450412372E-06,-8.70551809170609E-05,-113.987790369328,-168.647971529904,0,2508.51232214334,
34.4547984364445,80.3490327428878,1175.12099999991,0,7.51542848422443,1,12.375,5571.44393426838,52.5332181322711,41.1023186076751,-5.79899880627473,31.7037368948309,26.3656635398856,100,0,0,1,0,1.56,1.6,-95.5964244461146,3.19844834707907E-06,-2.95643839981767E-05,-114.018294944223,-168.867864926105,0,2508.30780119373,
35.0565267531312,80.37128798845,1175.33399999991,0,7.51044306241718,1,12.375,5668.74520237086,52.3555946186994,41.6787402660533,-6.00331820868065,32.8207725750896,26.0653649931051,100,0,0,1,0,1.56,1.6,-95.5964244461146,1.06614944902636E-06,-1.00333118240232E-05,-114.048799519119,-169.087758322306,0,2508.10348179132,
35.6475345108509,80.3931612334923,1175.54699999991,0,7.50546255354354,1,12.375,5764.31292403165,52.1811356950238,42.2401670364687,-6.20744082878005,33.9367324257646,25.8205745652506,100,0,0,1,0,1.56,1.6,-95.5964244461146,3.55383149675452E-07,-3.40284547042299E-06,-114.079304094015,-169.307651718507,0,2507.89935917122,
36.2283585201465,80.414671837536,1175.75999999991,0,7.50048684145383,1,12.375,5858.23390312072,52.0096829007362,42.7873573828335,-6.41137096350747,35.0516399386494,25.5786253239184,100,0,0,1,0,1.56,1.6,-95.5964244461146,1.18461049891817E-07,-1.15340434983966E-06,-114.109808668911,-169.527545114708,0,2507.69542903649,
36.7994918079869,80.435837577065,1175.97299999991,0,7.49551582140555,1,12.375,5950.58786357319,51.8410906997532,43.3210079849735,-6.61511250243214,36.1655163784284,25.3393626812987,100,0,0,1,0,1.56,1.6,-95.5964244461146,3.94870166306058E-08,-3.90732457639937E-07,-114.140313243806,-169.747438510909,0,2507.49168749757,
37.361388475248,80.45667482134,1176.18599999991,0,7.49054939858621,1,12.375,6041.44823485855,51.6867277291789,43.8515195722355,-6.8186689788371,37.2783810619318,25.1026447694989,100,0,0,1,0,1.56,1.6,-95.5964244461146,1.31623388768686E-08,-1.32297427221638E-07,-114.170817818702,-169.96733190711,0,2507.28813102116,
37.914467881262,80.4771986838434,1176.39899999991,0,7.48558748686817,1,12.375,6130.88282863479,51.5482846540176,44.3814804395317,-7.02204361301901,38.3902515948605,24.8850612841092,100,0,0,1,0,1.56,1.6,-95.5964244461146,4.38744629228953E-09,-4.4772498476285E-08,-114.201322393598,-170.187225303311,0,2507.08475638698,
38.4591182661355,80.4974231533625,1176.61199999991,0,7.48063000775318,1,12.375,6218.95442448805,51.4119514740984,44.8999661759423,-7.22523934919034,39.501144073534,24.6894345066836,100,0,0,1,0,1.56,1.6,-95.5964244461146,1.46248209742984E-09,-1.51450960891311E-08,-114.231826968494,-170.407118699513,0,2506.88156065081,
38.9956999006142,80.5173612079662,1176.82499999991,0,7.47567688947283,1,12.375,6305.72127927522,51.2776380088987,45.4074730042063,-7.42825888708716,40.6110732576936,24.4958474649692,100,0,0,1,0,1.56,1.6,-95.5964244461146,4.87494032476615E-10,-5.12088633700474E-09,-114.262331543389,-170.627012095714,0,2506.67854111291,
39.5245478367916,80.5370249145276,1177.03799999991,0,7.47072806621812,1,12.375,6391.23757192169,51.1452603904573,45.9044624448104,-7.63110470916996,41.7200527192121,24.3042072821989,100,0,0,1,0,1.56,1.6,-95.5964244461146,1.62498010825538E-10,-1.73077764845542E-09,-114.292836118285,-170.846905491915,0,2506.47569529083,
40.0459743198726,80.5564255159757,1177.25099999991,0,7.46578347747634,1,12.375,6475.55379341075,51.0147404596782,46.3913646315279,-7.83377910413577,42.828094970637,24.114427638089,100,0,0,1,0,1.56,1.6,-95.5964244461146,5.41660036085127E-11,-5.84749977865708E-10,-114.323340693181,-171.066798888116,0,2506.27302089586,
40.5602709107445,80.5755735080779,1177.46399999991,0,7.460843067458,1,12.375,6558.71709000974,51.167552678732,47.1279006472065,-8.03628418732679,43.9352115767668,23.9264281390639,100,0,0,1,0,1.56,1.6,-95.5964244461146,1.80553345361709E-11,-1.97488091821243E-10,-114.353845268077,-171.286692284317,0,2506.07051581267,
41.0677103606941,80.5944787072489,1177.67699999991,0,7.45590678459934,1,12.375,6640.77156641728,51.4339836998377,47.9659725997669,-8.23862191851513,45.0414132518821,24.1597506751577,100,0,0,1,0,1.56,1.6,-95.5964244461146,6.0184448453903E-12,-6.66747876822215E-11,-114.384349842972,-171.506585680518,0,2505.86817808149,
41.5685482727925,80.6131503106392,1177.88999999991,0,7.45097458112875,1,12.375,6721.75855441431,51.6969485843025,48.7991625337245,-8.44079411745892,46.1467099447919,24.5586991190316,100,0,0,1,0,1.56,1.6,-95.5964244461146,2.00614828179677E-12,-2.25029797830146E-11,-114.414854417868,-171.726479076719,0,2505.66600588254,
42.0630245789268,80.6315969495491,1178.10299999991,0,7.44604641268765,1,12.375,6801.7168517044,51.9565733083342,49.6276373341639,-8.64280247755697,47.2511109134858,24.9484990954694,100,0,0,1,0,1.56,1.6,-95.5964244461146,6.68716093932256E-13,-7.592471012516E-12,-114.445358992764,-171.94637247292,0,2505.46399752244,
42.5513648569067,80.6498267370567,1178.31599999991,0,7.44112223799758,1,12.375,6880.68293489391,52.2129763115342,50.4515538703735,-8.84464857787481,48.3546247908814,25.3295486262861,100,0,0,1,0,1.56,1.6,-95.5964244461146,2.22905364644085E-13,-2.56092894014038E-12,-114.47586356766,-172.166265869121,0,2505.26215142213,
43.0337815083407,80.6678473106054,1178.52899999991,0,7.4362020185671,1,12.375,6958.69114995805,52.4662691153411,51.2710598207624,-9.04633389376995,49.4572596429133,25.7022199577283,100,0,0,1,0,1.56,1.6,-95.5964244461146,7.43017882146951E-14,-8.63553542930577E-13,-114.506368142555,-172.386159265322,0,2505.06046610623,
43.5104748148781,80.685665870191,1178.74199999991,0,7.43128571843276,1,12.375,7035.77388303842,52.9781542158352,52.344764175583,-9.24785980630791,50.5590230200123,26.0668617703687,100,0,0,1,0,1.56,1.6,-95.5964244461146,2.47672627382317E-14,-2.91114629829913E-13,-114.536872717451,-172.606052661523,0,2504.85894019369,
43.9816338878428,80.703289212691,1178.95499999991,0,7.42637330392956,1,12.375,7111.96171400155,53.7826614865398,53.715082946041,-9.44922761063086,51.6599220028569,26.7871082205541,100,0,0,1,0,1.56,1.6,-95.5964244461146,8.25575424607723E-15,-9.81131204795626E-14,-114.567377292347,-172.825946057724,0,2504.65757238937,
44.4474375241366,80.7207237628024,1179.16799999991,0,7.42146474348701,1,12.375,7187.28355484112,54.5780243132833,55.0867486887584,-9.65043852341558,52.759963243147,27.8880599567306,100,0,0,1,0,1.56,1.6,-95.5964244461146,2.75191808202574E-15,-3.30585172335742E-14,-114.597881867243,-173.045839453925,0,2504.45636147658,
44.9080549794902,80.7379756009896,1179.38099999991,0,7.41656000744728,1,12.375,7261.76677471489,55.3645317013586,56.4596885624208,-9.85149368953754,53.8591530000375,28.9446523316541,100,0,0,1,0,1.56,1.6,-95.5964244461146,9.17306027341915E-16,-1.11362118646077E-14,-114.628386442138,-173.265732850126,0,2504.25530631046,
45.3636466686228,80.7550504887875,1179.59399999991,0,7.41165906790278,1,12.375,7335.43731316262,56.1424575599724,57.8338334826911,-10.0523941880402,54.9574971727726,29.9596863409992,100,0,0,1,0,1.56,1.6,-95.5964244461146,3.05768675780638E-16,-3.75053953265944E-15,-114.658891017034,-173.485626246327,0,2504.05440581196,
45.8143648005902,80.7719538917613,1179.80699999991,0,7.40676189855063,1,12.375,7408.31978284378,56.9120617871063,59.2091178572125,-10.2531410374953,56.0550013299909,30.9357258788109,100,0,0,1,0,1.56,1.6,-95.5964244461146,1.01922891926879E-16,-1.26286290402295E-15,-114.68939559193,-173.705519642528,0,2503.8536589625,
46.2603539565153,80.7886910003808,1180.01999999991,0,7.40186847456205,1,12.375,7480.43756295826,57.6735912559955,60.5854793442471,-10.4537352008265,57.1516707360974,31.8751226410522,100,0,0,1,0,1.56,1.6,-95.5964244461146,3.39742973089598E-17,-4.25136763516701E-16,-114.719900166826,-173.92541303873,0,2503.65306479917,
46.701751615967,80.8052667490385,1180.23299999991,0,7.39697877246472,1,12.375,7551.81288436345,58.2143728146609,61.7370671544869,-10.6541775896604,58.2475103750513,32.7800379302763,100,0,0,1,0,1.56,1.6,-95.5964244461146,1.60743360875882,10.1552006703489,-114.750404741721,-174.145306434931,0,2503.45262241034,
47.1386886374652,80.8216858334083,1180.44599999991,0,7.39209277003673,1,12.375,7622.46690727333,58.6701163813478,62.8025167553852,-10.8544690682595,59.342524971866,33.4098084132391,100,0,0,1,0,1.56,1.6,-95.5964244461146,-2.70033464187955,-27.4746402514889,-114.780909316617,-174.365199831132,0,2503.25233093174,
47.5712896979103,80.8379527263187,1180.65899999991,0,7.38721044621075,1,12.375,7692.41979231546,59.1213373595193,63.8663029737558,-11.0546104570835,60.4367190120817,33.9323605650559,100,0,0,1,0,1.56,1.6,-95.1257613393794,-2.5583024828315,0.914346273538489,-114.811413891513,-174.585093227333,0,2503.05218954292,
47.9996736951529,80.8540716922931,1180.87199999991,-14.3078761137265,7.38233178098718,1,12.375,7761.69076562787,59.5681597646007,64.9284552474083,-11.2546025360219,61.5300967594356,34.441838495872,98.3055676097852,0,-12.425,1,49.5233776081552,1.6,1.56,-96.06470118507,-7.36370946740794,-31.2191888408762,-114.840015633205,-174.804497331303,0,2502.85219746398,
48.1289910745322,80.8700468008922,1181.08499999991,-14.3850745327049,2.24859155412045,1,12.375,7782.60177255967,59.703043193592,65.2507981034395,-11.3153269590673,61.8620835722691,77.6491221067708,98.3002740495035,0,-12.425,1,49.5233776081552,1.6,1.56,-97.0037379063708,-9.0037364721482,-10.7506766079841,-114.872205593667,-175.023380947042,0,2502.79147304093,
48.2514986262202,80.8859789861069,1181.29799999991,-14.4583992825852,2.1359201522039,1,12.375,7802.41160999097,59.8308236878173,65.556897159662,-11.3730043466402,62.1774119214342,78.6250392808752,98.2952586735229,0,-12.425,1,49.5233776081552,1.6,1.56,-97.9428817586009,-9.56790929377634,-3.70821948964372,-114.907974358427,-175.241682856894,0,2502.73379565336,
48.3672722323953,80.9018707204951,1181.51099999991,-14.52786486327,2.02365168351453,1,12.375,7821.13254829691,59.9515803955587,65.84682409354,-11.4276461043914,62.476144162824,79.591330771746,98.2905184711168,0,-12.425,1,49.5233776081552,1.6,1.56,-98.8821429804419,-9.77262342452898,-1.34897885393066,-114.947311468673,-175.459342012954,0,2502.67915389561,
48.4763909926515,80.9177244158682,1181.72399999991,-14.5934898506622,1.91190545954845,1,12.375,7838.77737811839,60.0653958209971,66.1206668228523,-11.4792668441616,62.7583601809096,80.5474380496406,98.2860502923064,0,-12.425,1,49.5233776081552,1.6,1.56,-99.8215317922683,-9.85668817754084,-0.555280024147292,-114.990205424304,-175.676297554879,0,2502.62753315584,
48.5789378940297,80.9335424250949,1181.93699999991,-14.6552972583153,1.80081133943867,1,12.375,7855.35951870805,60.172356523083,66.3785310296228,-11.5278846684556,63.0241589439908,81.4927083602519,98.2818508207315,0,-12.425,1,49.5233776081552,1.6,1.56,-100.761058394558,-9.899717943023,-0.284869381447539,-115.036643687287,-175.892488827651,0,2502.57891533154,
48.675000573518,80.949327043558,1182.14999999991,-14.7133149566037,1.6905114113475,1,12.375,7870.89314122893,60.2725539108562,66.6205419233901,-11.5735215001629,63.2736603068115,82.4263810841896,98.277916542711,0,-12.425,1,49.5233776081552,1.6,1.56,-101.700732966201,-9.92826271332008,-0.189374317944096,-115.086612685314,-176.107855399274,0,2502.53327849984,
48.7646721908486,80.9650805102445,1182.36299999991,-14.7675761599283,1.5811619808861,1,12.375,7885.39330988829,60.366085153809,66.8468462877684,-11.6162034657943,63.5070071057568,83.3475715261975,98.274243711766,0,-12.425,1,49.5233776081552,1.6,1.56,-102.640565662861,-9.95118504680736,-0.152374153405698,-115.140097815767,-176.322337078412,0,2502.49059653421,
